solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	D-PAR	96000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	96300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	96600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	96900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	97200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	97500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	97800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	98100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	98400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	98700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	99000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	99300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	99600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	99900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	100200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	100500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	100800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	101100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	101400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	101700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	102000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	102300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	102600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	102900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	103200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	103500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	103800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	104100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	104400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	104700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	105000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	105300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	105600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	105900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	106200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	106500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	106800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	107100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	107400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	107700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	108000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	108300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	108600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	108900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	109200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	109500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	109800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	110100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	110400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	110700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	111000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	111300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	111600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	111900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	112200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	112500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	112800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	113100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	113400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	113700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	114000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	114300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	114600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	114900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	115200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	115500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	115800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	116100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	116400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	116700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	117000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	117300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	117600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	117900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	118200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	118500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	118800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	119100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	119400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	119700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	120000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	120300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	120600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	120900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	121200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	121500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	121800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	122100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	122400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	122700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	123000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	123300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	123600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	123900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	124200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	124500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	124800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	125100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	125400	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	125700	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	126000	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	126300	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	126600	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	126900	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	127200	0.19581734	0.28371588999999997	0.20290313
cgp	D-PAR	127500	0.19581734	0.28371588999999997	0.20290313
